object_position,object_orientation,robot_pose,object_name,object_mass,object_friction,position_noise,orientation_noise,pregrasp_reward,grasp_reward,pregrasp_grasp_checkpoint,grasp_checkpoint
"[0.540838037120618, -0.062203935851754974, 0.029000092717788906]","[0.0, 0.0, 0.45089199538334773, 0.8925785167139209]","[0.49379954868170256, 0.008062208363615264, 0.2516511133959642]",stone,0.354863806,0.612870884,"[-0.0038211261817930973, -0.0026231890770964, 0.0]",0.036242997,510.0604195,502.4200828,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4913208677911877, -0.0217551630015239, 0.02900009576247376]","[0.0, 0.0, 0.4721733680466559, 0.8815057064520214]","[0.5405242502815925, 0.030935965762509773, 0.20228186583788313]",stone,0.325798024,0.805862342,"[-0.0020075897291724066, -0.0036231693697372064, 0.0]",0.167770698,509.3612568,20.90787622,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5017562423413504, -0.06500400964710883, 0.02900009721262944]","[0.0, 0.0, 0.4529280971726535, 0.8915470479966603]","[0.47200219489663353, 0.03276421761456143, 0.29455122544454343]",stone,0.575138908,0.629753057,"[0.0026688194103203925, -0.0037399900803113725, 0.0]",0.125770023,512.558749,15.72355976,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4624345340675225, -0.004226928624400814, 0.029000065058417346]","[0.0, 0.0, 0.4307774976319352, 0.9024581694095124]","[0.477962742768379, -0.019651035275635522, 0.28584682668664263]",stone,0.68053735,0.940636621,"[-0.004624391873454611, -0.004551817801475245, 0.0]",-0.108857187,513.1229047,10.14162909,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5321273988000134, 0.004546841354679698, 0.029000095821893022]","[0.0, 0.0, -0.22481627440113688, 0.9744011713685451]","[0.48141361872585975, 0.03160359140152108, 0.26166041903361253]",stone,0.4938306,0.668340105,"[0.0018987659712888742, -0.002245266630285417, 0.0]",-0.01788179,510.6727338,2.627101458,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.48445324608363327, 0.011477411171659832, 0.029000100173064314]","[0.0, 0.0, -0.21284072189386596, 0.9770869086748107]","[0.5141062733811967, -0.020525982238358078, 0.21150926928581462]",stone,0.605113805,0.455084078,"[-0.0010548803734335551, -0.003996622720314862, 0.0]",0.171235837,503.9480903,2.624007756,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4753123022149716, 0.010119015367453132, 0.02900007113331226]","[0.0, 0.0, 0.1396453494011188, 0.9902015837144674]","[0.5271264468892604, -0.04561042277155319, 0.2065556589916164]",stone,0.202849103,0.678615413,"[2.7961160471877064e-06, -0.0014141199059581576, 0.0]",0.084494355,510.7972376,0.356314077,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5004498903582111, 0.05967287578275303, 0.029000105288960496]","[0.0, 0.0, 0.4057556403107004, 0.9139815973836966]","[0.5039049335495019, 0.03561036907410424, 0.2883787597818631]",stone,0.546524298,0.569229002,"[0.004301008453532647, -0.0012609964306953955, 0.0]",0.171366328,506.9477439,-0.052552697,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.475718698158116, -0.028367954228184472, 0.029000094571039494]","[0.0, 0.0, -0.002804509519199799, 0.9999960673554456]","[0.4700101202448801, -0.01701863114433845, 0.2413193315648941]",stone,0.736810423,0.710963889,"[-0.0034677545694209145, -0.004593146037347236, 0.0]",0.14092027,510.322231,-2.2,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.49506573661358144, 0.008370152561426814, 0.029000094089486415]","[0.0, 0.0, 0.02498744264725691, 0.9996877651096616]","[0.46512472617289075, -0.01713634337583917, 0.24505032337639027]",stone,0.420613763,0.755948062,"[-0.0035350049687975127, -0.001226446456509277, 0.0]",-0.029185152,507.0509906,-2.2,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
