object_position,object_orientation,robot_pose,object_name,object_mass,object_friction,position_noise,orientation_noise,pregrasp_reward,grasp_reward,pregrasp_grasp_checkpoint,grasp_checkpoint
"[0.47078129428068727, -0.01307251951253631, 0.034500002085214754]","[0.0, 0.0, -0.3126448390194419, 0.9498700988211531]","[0.4705980952399896, -0.028539920302797752, 0.26208498930312274]",cylinder,0.599018176,0.946922549,"[0, 0, 0]",0,516.8330151,2.543988265,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.48061517966453904, 0.005630092058061378, 0.03450000243741167]","[0.0, 0.0, -0.40257844087930944, 0.9153854919864004]","[0.5276240475973539, -0.01861912676239781, 0.23110995621739308]",cylinder,0.689238084,0.423468319,"[0, 0, 0]",0,514.5240177,2.48729573,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5155462712736871, 0.020956589053342065, 0.03450000255784998]","[0.0, 0.0, 0.4565438682721601, 0.8897009027437774]","[0.467255951848222, -0.008214855613334328, 0.2327715866496186]",cylinder,0.730471503,0.858247613,"[0, 0, 0]",0,508.069646,2.426335574,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4938181761496205, 0.07717229683059686, 0.03450000090759472]","[0.0, 0.0, 0.13674191434046998, 0.9906067074588701]","[0.49331157810275744, -0.028557568280882895, 0.24931480682552323]",cylinder,0.271725634,0.626149658,"[0, 0, 0]",0,0.912653221,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5011894223839112, 0.049189473486301274, 0.034500000710386905]","[0.0, 0.0, 0.3019594759690884, 0.9533207617966125]","[0.5105666853932662, -0.036401274620005565, 0.25796113155266953]",cylinder,0.217789776,0.886169579,"[0, 0, 0]",0,-0.886079167,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.504626046688002, -0.03156368477650592, 0.034500001102598356]","[0.0, 0.0, -0.38784976287368395, 0.9217226054723987]","[0.4676871478587802, 0.03371959300669579, 0.24743388359000454]",cylinder,0.326439017,0.803300383,"[0, 0, 0]",0,-0.957178913,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4836330047089137, 0.06664956887292621, 0.034500000916227416]","[0.0, 0.0, 0.2463725393384337, 0.969175201839137]","[0.5086217889937099, 0.023731422881803382, 0.20781530944669477]",cylinder,0.274810294,0.494335645,"[0, 0, 0]",0,-2.675299194,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.46200305029917904, 0.06464223240104776, 0.034500002352322166]","[0.0, 0.0, -0.05375386336007792, 0.9985542159411607]","[0.4938384049481275, -0.035919998906125065, 0.29418093884355184]",cylinder,0.672882003,0.566326293,"[0, 0, 0]",0,522.2256908,-1.476112847,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4898938663988462, -0.0260480399001286, 0.03450000125392668]","[0.0, 0.0, -0.23662774576989565, 0.9716003859261572]","[0.4625498023166506, 0.03377692472609005, 0.2320129852685684]",cylinder,0.3686764,0.720070558,"[0, 0, 0]",0,508.4776665,-1.712688675,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4877836413163889, -0.021338647299819817, 0.03450000200558977]","[0.0, 0.0, 0.04991816955365772, 0.9987533110575465]","[0.5071685809360247, 0.030123043908431082, 0.24375870498727303]",cylinder,0.576780212,0.619452743,"[0, 0, 0]",0,508.9237159,-4.244534655,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
